"Coefficient","CpG"
0,"cg23783364"
0,"cg23783686"
0,"cg23786996"
0,"cg23787205"
0,"cg23787892"
0,"cg23792737"
0,"cg23793099"
0,"cg23795168"
0,"cg23795407"
0,"cg23797553"
0,"cg23800888"
-0.0342939674028549,"cg23801118"
0,"cg23801792"
0,"cg23805159"
0,"cg23806723"
0,"cg23808754"
0,"cg23812660"
0,"cg23814154"
0,"cg23818165"
0,"cg23826041"
0,"cg23826080"
0,"cg23827816"
0,"cg23829778"
0,"cg23829949"
0,"cg23830504"
0,"cg23834309"
0,"cg23834494"
0,"cg23834814"
0,"cg23834958"
0,"cg23837952"
0,"cg23838245"
0,"cg23839215"
0,"cg23840731"
0,"cg23841180"
0,"cg23842237"
0,"cg23844361"
0,"cg23844552"
0,"cg23844872"
0,"cg23845594"
0,"cg23845691"
0,"cg23846336"
0,"cg23851675"
0,"cg23851890"
0,"cg23855931"
0,"cg23856718"
0,"cg23859291"
0,"cg23861489"
0,"cg23863626"
0,"cg23864825"
0,"cg23865761"
0,"cg23866737"
0,"cg23867085"
0,"cg23867746"
0,"cg23869573"
0,"cg23871202"
0,"cg23871793"
0,"cg23871832"
0,"cg23873926"
0,"cg23874845"
0,"cg23877875"
0,"cg23885292"
0,"cg23885558"
0,"cg23885848"
0,"cg23888549"
0,"cg23890276"
0,"cg23891259"
0,"cg23893180"
0,"cg23895839"
0,"cg23902298"
0,"cg23904269"
0,"cg23906704"
0,"cg23907260"
0,"cg23908395"
0,"cg23911027"
0,"cg23916624"
0,"cg23917034"
0,"cg23923649"
0,"cg23925685"
0,"cg23925713"
0,"cg23927870"
0,"cg23928037"
0,"cg23929037"
0,"cg23930466"
0,"cg23931487"
0,"cg23931730"
0,"cg23932308"
0,"cg23934404"
0,"cg23934484"
0,"cg23936031"
0,"cg23938154"
0,"cg23939037"
0,"cg23940242"
0,"cg23941256"
0,"cg23942154"
0,"cg23942507"
0,"cg23945573"
0,"cg23946346"
0,"cg23946873"
0,"cg23948594"
0,"cg23948922"
0,"cg23949524"
0,"cg23955246"
0,"cg23963604"
0,"cg23966182"
0,"cg23970709"
0,"cg23972152"
0,"cg23972738"
0,"cg23973122"
0,"cg23973694"
0,"cg23974202"
0,"cg23975882"
0,"cg23976139"
0,"cg23976192"
0,"cg23977137"
0,"cg23981587"
0,"cg23984510"
0,"cg23985931"
0,"cg23992472"
0,"cg23994088"
0,"cg23994606"
0,"cg23998139"
0,"cg23998570"
0,"cg24000268"
0,"cg24000533"
0,"cg24001049"
0,"cg24001739"
0,"cg24002939"
0,"cg24003894"
0,"cg24005685"
0,"cg24006557"
0,"cg24007102"
0,"cg24007325"
0,"cg24009011"
0,"cg24009284"
0,"cg24010054"
0,"cg24010297"
0,"cg24011653"
0,"cg24012221"
0,"cg24013305"
0,"cg24013823"
0,"cg24014238"
0,"cg24018680"
0,"cg24019479"
0,"cg24020035"
0,"cg24022679"
0,"cg24023187"
0,"cg24024857"
0,"cg24025580"
0,"cg24026327"
0,"cg24028289"
0,"cg24028501"
0,"cg24033697"
0,"cg24034621"
0.0865599424697537,"cg24037767"
0,"cg24039458"
0,"cg24043916"
0,"cg24044043"
0,"cg24046726"
0,"cg24047898"
0,"cg24052926"
0,"cg24054065"
0,"cg24054192"
0,"cg24055081"
0,"cg24056059"
0,"cg24061023"
0,"cg24064661"
0,"cg24065099"
0,"cg24066382"
0,"cg24067003"
0,"cg24076142"
0,"cg24077904"
0,"cg24078652"
0,"cg24078962"
0,"cg24079953"
0,"cg24080303"
0,"cg24082321"
0,"cg24083274"
0,"cg24083420"
0,"cg24084896"
0,"cg24087602"
0,"cg24087686"
0,"cg24092893"
0,"cg24094043"
0,"cg24094229"
0,"cg24098248"
0,"cg24102071"
0,"cg24104506"
0,"cg24111804"
0,"cg24113707"
0,"cg24113826"
0,"cg24118182"
0,"cg24119802"
0,"cg24120683"
0,"cg24127130"
0,"cg24128558"
0,"cg24129080"
0,"cg24133132"
0,"cg24138127"
0,"cg24140160"
0,"cg24143066"
0,"cg24143917"
0,"cg24143986"
0,"cg24144787"
0,"cg24145298"
0,"cg24146080"
0,"cg24147216"
0,"cg24147395"
0,"cg24147496"
0,"cg24148137"
0,"cg24148424"
0,"cg24149135"
0,"cg24150369"
0,"cg24156613"
0,"cg24158964"
0,"cg24159476"
0,"cg24160552"
-0.0332406447055064,"cg24164819"
0,"cg24171392"
0,"cg24171637"
0,"cg24173251"
0,"cg24176376"
0,"cg24177179"
0,"cg24178740"
0,"cg24178941"
0,"cg24179676"
0,"cg24181435"
0,"cg24181917"
0,"cg24183611"
0,"cg24184266"
0,"cg24187520"
0,"cg24187902"
0,"cg24189185"
0,"cg24190529"
0,"cg24191230"
0,"cg24193247"
0,"cg24196036"
0,"cg24197791"
0,"cg24199060"
0,"cg24200199"
0,"cg24202924"
0,"cg24203137"
0,"cg24205097"
0,"cg24206172"
0,"cg24208587"
0,"cg24208901"
0,"cg24209716"
0,"cg24211745"
0,"cg24215474"
0,"cg24216971"
0,"cg24217623"
0,"cg24217703"
0,"cg24218236"
0,"cg24221639"
0,"cg24221992"
0,"cg24225191"
0,"cg24226527"
0,"cg24226732"
0,"cg24227031"
0,"cg24231456"
0,"cg24232289"
0,"cg24238772"
0,"cg24239752"
0,"cg24240065"
0,"cg24241736"
0,"cg24243702"
0,"cg24246109"
0,"cg24246880"
0,"cg24255409"
0,"cg24260009"
0,"cg24260717"
0,"cg24261628"
0,"cg24262627"
0,"cg24263504"
0,"cg24265558"
0,"cg24265610"
0,"cg24266105"
0,"cg24266374"
0,"cg24268265"
0,"cg24269340"
0,"cg24270994"
0,"cg24271875"
0,"cg24272076"
0,"cg24273108"
0,"cg24274564"
0,"cg24276148"
0,"cg24277252"
0,"cg24280720"
0,"cg24283073"
0,"cg24286551"
0,"cg24287154"
0,"cg24288703"
0,"cg24290201"
0,"cg24290583"
0,"cg24290733"
0,"cg24293580"
0,"cg24293689"
0,"cg24295666"
0,"cg24300934"
0,"cg24301614"
0,"cg24302356"
0,"cg24303078"
0,"cg24303809"
0,"cg24304767"
0,"cg24305841"
0,"cg24309602"
0,"cg24310309"
0,"cg24310367"
0,"cg24311761"
0,"cg24312350"
0,"cg24313007"
0,"cg24314234"
0,"cg24315543"
0,"cg24317280"
0,"cg24317827"
0,"cg24318948"
0,"cg24319615"
0,"cg24321906"
0,"cg24322955"
0,"cg24323219"
0,"cg24324784"
0,"cg24325388"
0,"cg24326491"
0,"cg24327048"
0,"cg24331498"
0,"cg24332215"
0,"cg24333845"
0,"cg24334980"
0,"cg24336531"
0,"cg24337458"
0,"cg24339363"
0,"cg24340277"
0,"cg24341129"
0,"cg24347190"
0,"cg24349919"
0,"cg24350085"
0,"cg24351649"
0,"cg24352905"
0,"cg24353110"
0,"cg24354672"
0,"cg24355006"
0,"cg24357465"
0,"cg24357559"
0,"cg24358591"
0,"cg24359120"
0,"cg24362796"
0,"cg24364547"
0,"cg24369082"
0,"cg24373438"
0,"cg24375227"
0,"cg24375257"
0,"cg24376537"
0,"cg24378441"
0,"cg24378708"
0,"cg24380618"
0,"cg24383002"
0,"cg24383637"
0,"cg24384497"
0,"cg24387002"
0,"cg24387663"
0,"cg24389182"
0,"cg24395509"
0,"cg24396557"
0,"cg24398061"
0,"cg24399485"
0,"cg24403549"
0,"cg24405879"
0,"cg24406686"
-0.0647807352170769,"cg24412399"
0,"cg24417649"
0,"cg24420398"
0,"cg24420607"
0,"cg24420625"
0,"cg24429707"
0,"cg24430580"
0,"cg24431755"
0,"cg24431884"
0,"cg24434183"
0,"cg24434315"
0,"cg24437280"
0,"cg24439128"
0,"cg24440735"
0,"cg24441044"
0,"cg24441305"
0,"cg24446586"
0,"cg24449120"
0,"cg24450217"
0,"cg24450312"
0,"cg24450847"
0,"cg24450897"
0,"cg24451908"
0,"cg24451994"
0,"cg24453866"
0,"cg24455002"
0,"cg24458752"
0,"cg24460327"
0,"cg24461589"
-0.0991478665728818,"cg24463112"
0,"cg24463619"
0,"cg24463880"
0,"cg24465674"
0,"cg24466113"
0,"cg24466972"
0,"cg24470121"
0,"cg24470719"
0,"cg24473684"
0,"cg24475906"
0,"cg24479261"
0,"cg24479895"
0,"cg24482288"
0,"cg24483623"
0,"cg24483978"
0,"cg24488067"
0,"cg24491096"
0,"cg24491929"
0,"cg24498145"
0,"cg24498686"
0,"cg24499728"
0,"cg24500832"
0,"cg24502926"
0,"cg24504442"
0,"cg24505211"
0,"cg24507316"
0,"cg24507502"
0,"cg24507913"
0.0192053334440386,"cg24509515"
0,"cg24512174"
0,"cg24512570"
0,"cg24512571"
0,"cg24513591"
0,"cg24513785"
0,"cg24515358"
0,"cg24516716"
0,"cg24517026"
0,"cg24518458"
0,"cg24523225"
0,"cg24523882"
0,"cg24526715"
0,"cg24527140"
0,"cg24527414"
0,"cg24530271"
0,"cg24533228"
0,"cg24536803"
0,"cg24537323"
0,"cg24539381"
0,"cg24539487"
0,"cg24542167"
0,"cg24543303"
0,"cg24543708"
0,"cg24545466"
0,"cg24546928"
0,"cg24548567"
0,"cg24549868"
0,"cg24551262"
0,"cg24551749"
0,"cg24555998"
0,"cg24556765"
0,"cg24557453"
0,"cg24557791"
0,"cg24560445"
0,"cg24563131"
0,"cg24563436"
0,"cg24570102"
0,"cg24570504"
0,"cg24570563"
0,"cg24571227"
0,"cg24571846"
0,"cg24574398"
0,"cg24574794"
0,"cg24576158"
0,"cg24576342"
0,"cg24577076"
0,"cg24579452"
0,"cg24580106"
0,"cg24582152"
0,"cg24585976"
0,"cg24586462"
0,"cg24587040"
0,"cg24590724"
0,"cg24594294"
0,"cg24595223"
0,"cg24595298"
0,"cg24595693"
0,"cg24595788"
0,"cg24596418"
0,"cg24596455"
0,"cg24596898"
0,"cg24597059"
0.0911731826444545,"cg24597392"
0,"cg24598061"
0,"cg24598280"
0,"cg24601458"
0,"cg24602589"
0,"cg24605853"
0,"cg24606107"
0,"cg24606460"
0,"cg24609185"
0,"cg24613973"
0,"cg24615318"
0,"cg24615802"
0,"cg24619983"
0,"cg24620051"
0,"cg24620208"
0,"cg24624575"
0,"cg24625042"
0,"cg24625070"
0,"cg24625193"
0,"cg24625495"
0,"cg24630153"
0,"cg24633083"
0,"cg24635672"
0,"cg24638399"
0,"cg24639882"
0,"cg24640147"
0,"cg24642372"
0,"cg24643211"
0,"cg24648594"
0,"cg24651812"
0,"cg24654067"
0,"cg24655222"
0,"cg24657259"
0,"cg24657799"
0,"cg24664143"
0,"cg24667177"
0,"cg24667552"
0,"cg24667723"
0,"cg24670086"
0,"cg24673283"
0,"cg24673572"
0,"cg24677551"
0,"cg24678565"
0,"cg24679500"
0,"cg24682303"
0,"cg24682415"
0,"cg24682555"
0,"cg24685024"
0,"cg24686610"
0,"cg24694549"
0,"cg24701741"
0,"cg24703182"
0,"cg24704298"
0,"cg24706083"
0,"cg24707416"
0,"cg24708075"
0,"cg24712893"
0,"cg24715927"
0,"cg24716547"
0,"cg24717141"
0,"cg24719193"
0,"cg24719233"
0,"cg24719601"
0,"cg24725595"
0,"cg24726326"
0,"cg24727786"
0,"cg24732151"
0,"cg24740737"
0,"cg24740850"
0,"cg24741189"
0,"cg24743148"
0,"cg24746619"
0,"cg24761695"
0,"cg24764793"
0,"cg24765252"
0,"cg24765266"
0,"cg24766227"
0,"cg24769699"
0,"cg24770312"
0,"cg24770319"
0,"cg24770760"
0,"cg24773146"
0,"cg24777244"
0,"cg24777444"
0,"cg24785205"
0,"cg24786875"
0,"cg24787329"
0,"cg24787670"
0,"cg24788898"
0,"cg24790812"
0,"cg24796250"
0,"cg24798730"
0,"cg24798812"
0,"cg24799921"
0,"cg24800098"
0,"cg24803018"
0,"cg24805210"
0,"cg24806294"
0,"cg24806503"
0,"cg24806816"
0,"cg24807196"
0,"cg24809958"
0,"cg24813264"
0,"cg24815937"
0,"cg24818253"
0,"cg24823249"
0,"cg24823649"
0,"cg24824630"
0,"cg24824840"
0,"cg24827166"
0,"cg24827343"
0,"cg24829928"
0,"cg24830181"
0,"cg24830738"
0,"cg24831051"
0,"cg24831901"
0,"cg24834487"
0,"cg24835507"
0,"cg24839708"
0,"cg24843649"
0,"cg24844787"
0,"cg24848182"
0,"cg24849006"
0,"cg24854395"
0,"cg24855432"
0,"cg24855524"
0,"cg24855838"
0,"cg24856637"
0,"cg24859789"
0,"cg24861758"
0,"cg24862511"
0,"cg24865442"
0,"cg24866378"
0,"cg24867198"
0,"cg24869367"
0,"cg24869569"
0,"cg24872971"
0,"cg24873842"
0,"cg24877944"
0,"cg24879007"
0,"cg24879461"
0,"cg24881483"
0,"cg24881713"
0,"cg24884402"
0,"cg24884825"
0,"cg24887531"
0,"cg24887730"
0,"cg24889477"
0,"cg24889670"
0,"cg24890690"
0,"cg24897861"
0,"cg24898582"
0,"cg24900201"
0,"cg24901288"
0,"cg24903784"
0,"cg24905433"
0,"cg24910038"
0,"cg24911138"
0,"cg24911286"
0,"cg24912150"
0,"cg24912303"
0,"cg24914053"
0,"cg24914618"
0,"cg24919945"
0,"cg24921353"
0,"cg24922711"
0,"cg24924222"
0,"cg24924928"
0,"cg24927174"
0,"cg24930802"
0,"cg24932816"
0,"cg24934277"
0,"cg24934750"
0,"cg24936113"
0,"cg24937610"
0,"cg24940350"
0,"cg24941333"
0,"cg24942186"
0,"cg24942553"
0,"cg24943275"
0,"cg24947078"
0,"cg24949381"
0,"cg24949915"
0,"cg24950900"
0,"cg24952162"
0,"cg24952195"
0,"cg24953668"
0,"cg24954807"
0,"cg24954915"
0,"cg24955520"
0,"cg24958725"
0,"cg24959302"
0,"cg24960230"
0,"cg24963751"
0,"cg24964459"
0,"cg24966733"
0,"cg24966735"
0,"cg24967047"
0,"cg24970916"
0,"cg24971738"
0,"cg24972944"
0,"cg24974225"
0,"cg24975211"
0,"cg24975558"
0,"cg24977381"
0,"cg24977387"
0,"cg24978178"
0,"cg24978261"
0,"cg24978754"
0,"cg24979496"
0,"cg24980994"
0,"cg24981538"
0,"cg24982465"
0,"cg24984507"
0,"cg24987024"
0,"cg24989443"
0,"cg24993070"
0,"cg24998102"
0,"cg25000361"
0,"cg25001103"
0,"cg25001128"
0,"cg25005357.1"
0,"cg25005357.2"
0,"cg25007568"
0,"cg25010729"
0,"cg25011740"
0,"cg25016190"
0,"cg25016721"
0,"cg25018623"
0,"cg25019254"
0,"cg25019710"
0,"cg25028274"
0,"cg25028535"
0,"cg25030476"
0,"cg25032635"
0,"cg25033393"
0,"cg25034090"
0,"cg25035350"
0,"cg25035468"
0,"cg25036774"
0,"cg25039204"
0,"cg25039439"
0,"cg25040028"
0,"cg25041838"
0,"cg25044575"
0,"cg25047480"
0,"cg25048251"
0,"cg25049678"
0,"cg25053457"
0,"cg25055254"
0,"cg25055739"
0,"cg25056897"
0,"cg25060297"
0,"cg25060925"
0,"cg25060994"
0,"cg25061576"
0,"cg25062212"
0,"cg25065244"
0,"cg25066947"
0,"cg25067005"
0,"cg25067228"
0,"cg25069122"
0,"cg25069285"
0,"cg25071551"
0,"cg25073174"
0,"cg25074420"
0,"cg25074583"
0,"cg25076651"
0,"cg25078366"
0,"cg25080210"
0,"cg25080313"
0,"cg25080417"
0,"cg25081893"
0,"cg25082847"
0,"cg25086261"
0,"cg25087429"
0,"cg25089365"
0,"cg25091185"
0,"cg25097089"
0,"cg25097115"
0,"cg25098139"
0,"cg25098197"
0,"cg25101569"
0,"cg25102951"
0,"cg25104121"
0,"cg25105555"
-0.10400868941168,"cg25107978"
0,"cg25113573"
0,"cg25116344"
0,"cg25117614"
0,"cg25118671"
0,"cg25125621"
0,"cg25126226"
0,"cg25127022"
0,"cg25127383"
0,"cg25127912"
0,"cg25133344"
0,"cg25135002"
0,"cg25135154"
0,"cg25135889"
0,"cg25139325"
0,"cg25140607"
0,"cg25140691"
0,"cg25141226"
0,"cg25147090"
0,"cg25160217"
0,"cg25161175"
0,"cg25162272"
0,"cg25162348"
0,"cg25162386"
0,"cg25162581"
0,"cg25163263"
0,"cg25165498"
0,"cg25167058"
0,"cg25168196"
0,"cg25168580"
0,"cg25173429"
0,"cg25176901"
0,"cg25179135"
0,"cg25179208"
0,"cg25181542"
0,"cg25184118"
0,"cg25184738"
0,"cg25187268"
0,"cg25194110"
0,"cg25194481"
0,"cg25200027"
0,"cg25202471"
0,"cg25205034"
0,"cg25205720"
0,"cg25209700"
0,"cg25210084"
0,"cg25212682"
0,"cg25226813"
0,"cg25229850"
0,"cg25230010"
0,"cg25231972"
0,"cg25236676"
0,"cg25237345"
0,"cg25237839"
0,"cg25238025"
0,"cg25239681"
0,"cg25241242"
0,"cg25242181"
0,"cg25242595"
0,"cg25242626"
0,"cg25244901"
0,"cg25244980"
0,"cg25245209"
0,"cg25246733"
0,"cg25248530"
0,"cg25249425"
0,"cg25250067"
0,"cg25251375"
0,"cg25253213"
0,"cg25255728"
0,"cg25259119"
0,"cg25260782"
0,"cg25260948"
0,"cg25265138"
0,"cg25265146"
0,"cg25266160"
0,"cg25269267"
0,"cg25269677"
0,"cg25269710"
0,"cg25272488"
0,"cg25273233"
0,"cg25275715"
0,"cg25275716"
0,"cg25276324"
0,"cg25277922"
0,"cg25278124"
0,"cg25278451"
0,"cg25279873"
0,"cg25280906"
0,"cg25285086"
0,"cg25285936"
0,"cg25291023"
0,"cg25291437"
0,"cg25291768"
0,"cg25295401"
0,"cg25295558"
0,"cg25296099"
0,"cg25296103"
0,"cg25297923"
0,"cg25298864"
0,"cg25301626"
0,"cg25302115"
0,"cg25302398"
0,"cg25303326"
0,"cg25304608"
0,"cg25306428"
0,"cg25307053"
0,"cg25309503"
0,"cg25310556"
0,"cg25310719"
0,"cg25317101"
0,"cg25320313"
0,"cg25320443"
0,"cg25321313"
0,"cg25322213"
0,"cg25322223"
0,"cg25322867"
0,"cg25323457"
0,"cg25325909"
0,"cg25326740"
0,"cg25326950"
0,"cg25330012"
0,"cg25331358"
0,"cg25332194"
0,"cg25332718"
0,"cg25333595"
0,"cg25334215"
0,"cg25334798"
0,"cg25337341"
0,"cg25337652"
0,"cg25338102"
0,"cg25339883"
0,"cg25340680"
0,"cg25342267"
0,"cg25349135"
0,"cg25349226"
0,"cg25350245"
0,"cg25352707"
0,"cg25354760"
0,"cg25355504"
0,"cg25356878"
0,"cg25356922"
0,"cg25359492"
0,"cg25361778"
0,"cg25362349"
0,"cg25362942"
0,"cg25362948"
0,"cg25363348"
0,"cg25363406"
0,"cg25366494"
0,"cg25368206"
0,"cg25369687"
0,"cg25375926"
0,"cg25379954"
0,"cg25380047"
0,"cg25383386"
0,"cg25387936"
0,"cg25388778"
0,"cg25389956"
0,"cg25390320"
0,"cg25392359"
0,"cg25394590"
0,"cg25396743"
0,"cg25397773"
0,"cg25398855"
0,"cg25400234"
0,"cg25400358"
0,"cg25402449"
0,"cg25404370"
0,"cg25404477"
0,"cg25406034"
0,"cg25408698"
0,"cg25409348"
0,"cg25409532"
0,"cg25409637"
0,"cg25410683"
0,"cg25412421"
0,"cg25412607"
0,"cg25415777"
0,"cg25418200"
0,"cg25420088"
0,"cg25420162"
0,"cg25422281"
0,"cg25423501"
0,"cg25424749"
0,"cg25424883"
0,"cg25425221"
0,"cg25430089"
0.141714349517329,"cg25430489"
0,"cg25431896"
0,"cg25437099"
0,"cg25438282"
0,"cg25438995"
0,"cg25441162"
0,"cg25441468"
0,"cg25441541"
0,"cg25445920"
0,"cg25446773"
0,"cg25448958"
0,"cg25450437"
0,"cg25450645"
0,"cg25450666"
0,"cg25455370"
0,"cg25455752"
0,"cg25455822"
0,"cg25456335"
0,"cg25462075"
0,"cg25463849"
0,"cg25466955"
0,"cg25467381"
0,"cg25467897"
0,"cg25468783"
0,"cg25470635"
0,"cg25471194"
0,"cg25472733"
0,"cg25475466"
0,"cg25475523"
0,"cg25476259"
0,"cg25479597"
0,"cg25479924"
0,"cg25482779"
0,"cg25483422"
0,"cg25483590"
0.111062572276291,"cg25488613"
0,"cg25490255"
0,"cg25492254"
0,"cg25493231"
0,"cg25495150"
0,"cg25496758"
0,"cg25498212"
0,"cg25499530"
0,"cg25499940"
0,"cg25501955"
0,"cg25502186"
0,"cg25506569"
0,"cg25507917"
0,"cg25509984"
0,"cg25510585"
0,"cg25512912"
0,"cg25513455"
0,"cg25517207"
0,"cg25517295"
0,"cg25518911"
0,"cg25519108"
0,"cg25520529"
0,"cg25528426"
0,"cg25528941"
0,"cg25529610"
0,"cg25531140"
0,"cg25533356"
0,"cg25533817"
0,"cg25539759"
0,"cg25540163"
0,"cg25542404"
0,"cg25543045"
0,"cg25544076"
0,"cg25544551"
0,"cg25547423"
0,"cg25551677"
0,"cg25555088"
0,"cg25555481"
0,"cg25556035"
0,"cg25558655"
0,"cg25560333"
0,"cg25560850"
0,"cg25561010"
0,"cg25561913"
0,"cg25562107"
0,"cg25563325"
0,"cg25563382"
0,"cg25563495"
0,"cg25565338"
0,"cg25565513"
0,"cg25565820"
0,"cg25567445"
0,"cg25568239"
0,"cg25568340"
0,"cg25568354"
0,"cg25569421"
0,"cg25571113"
0,"cg25575366"
0,"cg25577821"
0,"cg25579241"
0,"cg25579328"
0,"cg25579908"
0,"cg25580441"
0,"cg25581768"
0,"cg25582093"
0,"cg25583823"
0,"cg25590275"
0,"cg25593948"
0,"cg25594894"
0,"cg25596825"
0,"cg25597197"
0,"cg25597674"
0,"cg25599220"
0,"cg25600562"
0,"cg25602724"
0,"cg25604445"
0,"cg25605036"
0,"cg25607172"
0,"cg25607727"
0,"cg25607768"
0,"cg25609082"
0,"cg25609270"
0,"cg25609272"
0,"cg25613088"
0,"cg25615279"
0,"cg25616152"
0,"cg25618106"
0,"cg25620557"
0,"cg25621225"
0,"cg25622623"
0,"cg25625146"
0,"cg25625665"
0,"cg25626808"
0,"cg25628588"
0,"cg25630450"
0,"cg25630529"
0,"cg25634283"
0,"cg25635447"
0,"cg25636273"
0,"cg25636721"
0,"cg25637119"
0,"cg25637862"
0,"cg25639809"
0,"cg25642165"
0,"cg25643033"
0,"cg25643895"
0,"cg25644033"
0,"cg25646617"
0,"cg25647160"
0,"cg25649680"
0,"cg25653550"
0,"cg25654366"
0,"cg25655391"
0,"cg25656168"
0,"cg25657187"
0,"cg25657421"
0,"cg25659357"
0,"cg25661986"
0,"cg25665715"
0,"cg25668851"
0,"cg25669297"
0,"cg25671155"
0,"cg25671487"
0,"cg25673593"
0,"cg25680010"
0,"cg25682618"
0,"cg25682789"
0,"cg25685053"
0,"cg25685565"
0,"cg25686395"
0,"cg25686785"
0,"cg25687304"
0,"cg25687751"
0,"cg25688663"
0,"cg25690358"
0,"cg25691921"
0,"cg25693194"
0,"cg25693396"
0,"cg25694286"
0,"cg25696171"
0,"cg25697669"
0,"cg25697838"
0,"cg25699220"
0,"cg25699407"
0,"cg25700703"
0,"cg25700772"
0,"cg25703087"
0,"cg25704502"
0,"cg25706027"
0,"cg25707373"
0,"cg25708328"
0,"cg25708928"
0,"cg25709478"
0,"cg25709794"
0,"cg25709820"
0,"cg25710138"
0,"cg25714024"
0,"cg25715832"
0,"cg25716835"
0,"cg25718356"
0,"cg25719814"
0,"cg25723577"
0,"cg25724940"
0,"cg25726820"
0,"cg25727636"
0,"cg25728325"
0,"cg25729109"
-0.505784962219068,"cg25729765"
0,"cg25731101"
0,"cg25731502"
0,"cg25732658"
0,"cg25734253"
0,"cg25734334"
0,"cg25739107"
0,"cg25741469"
0,"cg25741886"
0,"cg25742646"
0,"cg25743059"
0,"cg25743630"
0,"cg25746175"
0,"cg25749301"
0,"cg25751494"
0,"cg25751624"
0,"cg25751973"
0,"cg25756252"
0,"cg25757101"
0,"cg25757781"
0,"cg25762442"
0,"cg25763031"
0,"cg25763390"
0,"cg25764105"
0,"cg25767194"
0,"cg25768681"
0,"cg25769211"
0,"cg25769958"
0,"cg25771548"
0,"cg25771650"
0,"cg25773508"
0,"cg25773519"
0,"cg25773960"
0,"cg25774993"
0,"cg25776155"
0,"cg25785694"
0,"cg25787888"
0,"cg25793035"
0,"cg25796802"
0,"cg25799256"
0,"cg25803299"
0,"cg25805204"
0.0760033943734773,"cg25805807"
0,"cg25806377"
0,"cg25807518"
0,"cg25807826"
0,"cg25810458"
0,"cg25810919"
0,"cg25816645"
0,"cg25817964"
0,"cg25819742"
0,"cg25819831"
0,"cg25820456"
0,"cg25821659"
0,"cg25824158"
0,"cg25827457"
0,"cg25828564"
0,"cg25829532"
0,"cg25830020"
0,"cg25830578"
0,"cg25831669"
0,"cg25832137"
0,"cg25836134"
0,"cg25836301"
0,"cg25836410"
0,"cg25837547"
0,"cg25840352"
0,"cg25840652"
0,"cg25841427"
0,"cg25841906"
0,"cg25843357"
0,"cg25843465"
0,"cg25843844"
0,"cg25845698"
0,"cg25847819"
0,"cg25848836"
0,"cg25849440"
0,"cg25852019"
0,"cg25854175"
0,"cg25856948"
0,"cg25857570"
0,"cg25858695"
0,"cg25859808"
0,"cg25860089"
0,"cg25861579"
0,"cg25863673"
0,"cg25864929"
0,"cg25866143"
0,"cg25869160"
0,"cg25869468"
0,"cg25871874"
0,"cg25872155"
0,"cg25875397"
0,"cg25876596"
0,"cg25877801"
0,"cg25878799"
0,"cg25882973"
0,"cg25883288"
0,"cg25888520"
0,"cg25889011"
0,"cg25889693"
0,"cg25894239"
0,"cg25895219"
0,"cg25898064"
0,"cg25900409"
0,"cg25901870"
0,"cg25904692"
0,"cg25905455"
0,"cg25906744"
0,"cg25908356"
0,"cg25909970"
0,"cg25910416"
0,"cg25913181"
0,"cg25913635"
0,"cg25915657"
0,"cg25918248"
0,"cg25920878"
0,"cg25921461"
0,"cg25922845"
0,"cg25923093"
0,"cg25923654"
0,"cg25925945"
0,"cg25928215"
0,"cg25934383"
0,"cg25935831"
0,"cg25937159"
0,"cg25940230"
0,"cg25943464"
0,"cg25943666"
0,"cg25945416"
0,"cg25946283"
0,"cg25950871"
0,"cg25954699"
0,"cg25957641"
0,"cg25957970"
0,"cg25959150"
0,"cg25960060"
0,"cg25960553"
0,"cg25960707"
0,"cg25960893"
0,"cg25963407"
0,"cg25963537"
0,"cg25963903"
0,"cg25966893"
0,"cg25970061"
0,"cg25972097"
0,"cg25973323"
0,"cg25974818"
0,"cg25976696"
0,"cg25977281"
0,"cg25981029"
0,"cg25982943"
0,"cg25986664"
0,"cg25987431"
0,"cg25991548"
0,"cg25993001"
0,"cg25998250"
0,"cg25999777"
0,"cg26002420"
0,"cg26009417"
0,"cg26010091"
0,"cg26011419"
0,"cg26012170"
0,"cg26012912"
0,"cg26014931"
0,"cg26016635"
0,"cg26016729"
0,"cg26018056"
0,"cg26018384"
0,"cg26020530"
0,"cg26022924"
0,"cg26024182"
0,"cg26025291"
0,"cg26026687"
0,"cg26026725"
0,"cg26029512"
0,"cg26029998"
0,"cg26032198"
0,"cg26032885"
0,"cg26033442"
0,"cg26035702"
0,"cg26035859"
0,"cg26036986"
0,"cg26039576"
0,"cg26041637"
0,"cg26044837"
0,"cg26045066"
0,"cg26045379"
0,"cg26045960"
0,"cg26046953"
0,"cg26048456"
0,"cg26050393"
0,"cg26050590"
0,"cg26051847"
0,"cg26053179"
0,"cg26053552"
0,"cg26054404"
0,"cg26055520"
0,"cg26058379"
0,"cg26059407"
0,"cg26062249"
0,"cg26062663"
0,"cg26064506"
0,"cg26067250"
0,"cg26070145"
0,"cg26070220"
0,"cg26071781"
0,"cg26072749"
0,"cg26072973"
0,"cg26073614"
0,"cg26075628"
0,"cg26075933"
0,"cg26077120"
0,"cg26077613"
0,"cg26078513"
0,"cg26078832"
0,"cg26080060"
0,"cg26080798"
0,"cg26081767"
0,"cg26083507"
0,"cg26085186"
0,"cg26085807"
0,"cg26088654"
0,"cg26089573"
0,"cg26091579"
0,"cg26092669"
